"index	문자내용",,,
"spam	[Web발신]  난데 여기로 답장 줘 핸드폰액정 고장나서 수리맡겼어",,,
"spam	""[주문하신 결제금액] 코드번호 3*5* KRW 963","200 결제가 완료되었습니다""",,
"spam	방금 수신한 문자메시지는 해외에서 발송되었습니다.",,,
"spam	""[국외발신] =해외 구매= 승인코드: 7**4 [KRW 959","000] 결제승인완료 """,,
"spam	""[Web발신] (주)다날 인증번호 38**** 300",".000원 구메완료 본인아닐 경우""",,
"spam	 바빠? 휴대폰 고장나서 센터에 수리말기고 피씨 문자나라로 보내는거야 통화는 안되고 문자만 가능해 확인하는대로 문자줘",,,
"spam	 나 폰액정 나가서 수리 맡겼어 이번호가 임시사용하는거라 문자만 가능해 부탁할거있으니 답해줘",,,
"spam	 나 폰 고장나서 센터에 맡겼어 문자보면 답장줘",,,
"spam	[쇼핑365] xxx님 해외구매517** USD390$ 구매완료 본인 아닌 경우 소비자센터 문의",,,
"spam	방금 수신한 문자메시지는 해외에서 발송되었습니다.",,,
"spam	 나야 폰 액정 나가서 수리맡겼어.보험처리 가능한데 수리맡겨서 인증번호를 못받아 폰으로 받아도돼?",,,
"spam	폰수리 맡기고 컴퓨터로 임시 무료문자하고 있는거라 통화가 안돼 ㅠㅠ",,,
"spam	 나 폰 고장나서 매장에 수리 맡기고 지금 전에 문자나라 나의 명의로 가입한거로 문자하고있어 pc용이란 문자만 가능해 부탁할 거 있어서 문자했어 문자줘 ",,,
"spam	 나 폰 액정이 나가서 수리 맡겼어 이 번호가 임시사용하는거라 문자만 가능해 부탁할거있으니 답해줘.[M1]",,,
"spam	엄매 나 지금 매장에 있어 액정때문에 보험 가입하고 통신사 인증받아야 하는데 인증번호확인이 안돼서 명의로 해야돼.[M1]",,,
"spam	 안 와도 돼 10분이면 끝나 빨리 수리 맞겨야해[M1]",,,
"spam	 나야 폰 액정나가서 수리맡겼어 보험처리 가능한데 인증번호를 못받아. 폰으로 받아도돼?",,,
"spam	 내꺼 핸드폰 액정나가서 A.S 센터에 맡겼어~ 임시폰으로 문자했어 이번호로 통화안돼 문자확인하면 여기로 답장줘",,,
"spam	""[국외발신] [주문하신 결제금액] 코드번호 3*8* KRW 963","200 결제가 완료되었습니다""",,
"spam	 나 폰액정깨져서 A.S 맡기고 임시폰 대리받아 연락했어 통화안되니까 문자 확인하면 답장줘",,,
"spam	~ 나 폰 떨어뜨려 액정 나가서 수리맡겼어.. 이 번호가 임시폰이라 통화 안되고 문자만 가능해~ 부탁할 거 있으니 답장줘~",,,
"spam	 나 폰 떨어 뜨렸는데 액정이 깨져서 as맡겼어 지금 통화가 안 돼서 피씨로 문자하는거야 부탁 할 거 있어 여기로 문자줘",,,
"spam	 바빠? 폰 고장났어ㅜ pc로 문자만 가능한 상황이라 바쁜거 아니면 답장해줘~",,,
"spam	본인 등본상주거지로 2회에 걸쳐 해당서류 발송을하였으나 반송으로 인하여 부득이하게 통신고지해드립니다. 빠른시일에 상기 연락처로 연락주시기 바랍니다.",,,
"spam	 나 폰 떨어뜨렸는데 액정이 깨져서 AS맡겼어 지금 통화가 안 돼서 피씨로 문자하는거야 부탁할 거 있어 여기로 문자줘",,,
"spam	 난데 폰 고장나서 이번호로 문자했어 확인하면 답장줘 ㅜ",,,
"spam	""[국외발신] [현대mall] 해외승인 8*3 KRW 496","500원 완료 본인아닐시 피해구제센터""",,
"spam	 나야 핸드폰 고장나서 as수리센터에 맡겼어 통화는 안되니까 카톡 pc951 추가하고 말해줘 급하게 부탁할 거 있어서 그래",,,
"spam	[Web발신] 폰 고장나서 수리맡겼어 지금 컴퓨터앱 문자중 메시지보면 이 번호 회신 좀",,,
"spam	[Web발신]  시간되면 여기로 문자줘",,,
"spam	 나 폰 고장나서 AS맡기고 문자캐슬싸이트로문자하고 있어 부탁할게 있으니 문자줘…",,,
"spam	 나 폰고장나서 매장에 수리맞기고 지금 전에 내가 문자나라 내 명의로 가입한거로 문자하고 있어 피씨용이라 문자만 가능해 부탁할거있어서 문자 했어 문자줘 ",,,
"spam	폰 수리 맡겼어 지금 문자나라로 문자하는거야",,,
"spam	지금 잠깐 편의점 갔다 올 수 있어?",,,
"spam	 나 폰 떨어뜨렸어 액정나가서 수리 맡겼는데 부탁할거있는데 문자줘~",,,
"spam	 바빠? 휴대폰 고장나서 센터에 수리맡기고 피씨 문자나라로 보내는거야 통화는 안 되고 문자만 가능해 확인하는 대로 문자줘",,,
"spam	""[Web발신] (주)유니스 주문번호 (7392) 3월합산금액928","000원 결제완료""",,
"spam	 나 휴대폰 고장나서 수리센터에 맡기고 임시번호로 문자 하는거야. 통화는 안되니까 지금 이 번호로 카톡추가하고 톡줘~",,,
"spam	 나 폰고장나서 매장에수리 맡기고 전에 인터넷 문자나라 가입한거로 문자하고있어 컴퓨터라 문자만가능해 부탁할거 있어서 문자했어 문자줘      ",,,
"spam	""[Web발신]고객님 승인번호[0563] ACE침대 416","000원 주문 완료""",,
"spam	 나폰고장나서 수리맡기고 전에 신청햇던 문자나라 사이트에서 문자하고있어",,,
"spam	[국제발신] [세종페이] 소액결제464.000원 익월 합산요금청구",,,
"spam	 나 폰 떨궜는데 고장나서 수리맡겻어 !!  지금 뭐해? 바빠? 바쁘지 않으면 지금 여기 이 번호로 문자줘...                              ",,,
"spam	[Web발신] 서부경찰서 사이버수사팀입니다. 문의 바랍니다. ",,,
"spam	[Web발신] 112신고가872번으로 접수되었습니다.광주경찰청 112종합상황실(2020-07-31 14:13:23)",,,
"spam	[Web발신] 긴급구조를 위해 귀하의 휴대전화 위치를 조회하였습니다.(14:11:32) - 광주청 112",,,
"spam	 내 폰 액정나가서 수리센터에 맡겨 났어 통화가 안 돼서 문자 했어 확인 하면 답장줘~",,,
"spam	"" 나 휴대폰 액정나가서 수리센테에 맡기고 인터넷으로 문자하는거야"," 전화는 안되니깐 카톡 연락처 추가하고 톡 보내줘~""",,
"spam	 나 폰 고장나서 매장에 수리맡기고 전에 인터넷 문자나라 가입한걸로 문자하고 있어 피씨용이라 문자만 가능해 확인되는대로 문자줘 부탁할게있어~",,,
"spam	지금 시간있어? 부탁할 거 있는데 잠깐 편의점이나 이마트 다녀 올수있어?",,,
"spam	""[국제발신] 해외승인번호[GX58] 상품명:LG 노트북그램 497","500원 결제완료""",,
"spam	 나 폰 고장나서 pc문자앱으로 문자하고 있어 문자확인하면 답장줘요",,,
"spam	 나 핸드폰 고장나서 센터에 맡겼어~ 통화는 안되니까 KKSS 58 카톡추가하고 말 남겨줘 급하게 부탁할게 있어서 그래~~",,,
"spam	 난데 폰 고장나서 이 번호로 문자했어. 확인하면 여기로 답변 좀 줘 ㅠㅠ",,,
"spam	 나 폰 액정깨져서 수리맡기고 임시 이 번호 사용중이야 확인하면 문자줘~",,,
"spam	 바빠? 나 휴대폰 액정나가서 가까운 센터에 수리보내고 지금 컴으로 문자나라에서 보내는거야 전화는 안되니깐 문자줘",,,
"spam	나 폰이 고장나서 통화가 안되니깐 지금 이 번호로 카톡추가하고 카톡으로 말 남겨줘 급하게 부탁할거 있어",,,
"spam	 나 휴대폰 고장나서 가까운 센터에 수리맡기고 급한대로 전에 가입했던 문자나라에서 보내는거야. 전화는 안되니깐 문자줘~",,,
"spam	 현금있어?? 15만권 다섯장만 구매해줘. 카드결제는 안된다고 하던데",,,
"spam	""[국제발신] [모빌리언스] 인증번호5398 426","000원 구매완료 본인아닐 경우 소비자보호센터""",,
"spam	 나야 핸드폰 액정이 깨져서 수리맡겼어 이 번호로 카카오톡 추가하고 톡으로 말해줘 이거 임시폰이라 그래",,,
"spam	""[해외직구] 920","600원 결제완료(PayPal) 전기스쿠터 출고중입니다 """,,
"spam	 난데 안 바쁘면 여기로 문자좀줘~ 폰고장났어 ㅠㅠ",,,
"spam	 나 지금 폰 고장나서 수리중이야. 통화는 안되니까 여기에 문자해줘. 부탁할 거 있어.",,,
"spam	언니 바빠?",,,
"spam	폰이 고장나서 AS맡겼어 지금 pc버전이야",,,
"spam	언니 나 지금 급하게 송금해야 하는데 갑자기 공인인증이 안돼서 못하고 있어",,,
"spam	언니 나 대신 먼저 90만 원 송금해 줘 이따가 오후에 갱신되는 대로 보내줄게",,,
"spam	나 지금 폰 고장 때문에 컴퓨터로 문자나라 가입한 거라 번호는 랜덤이야 ",,,
"spam	 나 폰 고장 나서 수리센터에 맡기고 임시번호 카톡 아이디 fac135 추가하고 톡 줘 급해~",,,
"spam	 나 폰 액정 나가서 수리 맡겼어~ 통화는 안 되니깐 카톡 추가하고 말 남겨줘~ 임시 카톡이야",,,
"spam	""요청하신 결제금액 KRW 959","000 승인번호 8*50 승인 되었습니다""",,
"spam	방금 수신한 문자메시지는 해외에서 발송되었습니다.",,,
"spam	 난데 핸드폰액정나가서 수리맡기고 컴퓨터로 문자하고있어 부탁 잇으니까 문자 확인하면 답장줘~",,,
"spam	[FW]제목없음 안녕하세요! 법인전문기업 제이애드 팀장입니다 섭외차 연락드렸습니다 잠시 말씀 나눠 볼 수 있을까요?",,,
"spam	""일상",제품리뷰,"건강등 원고 드리면 운영자님이 선택해서 올리고 하루에 2~3건정도 딱1분투자해서 건당 만오천원~이만원 제안입니다""",
"spam	주제는 다양해서 선택하실 수가 있고 그대로 올리기때문에 엄청 간단해요",,,
"spam	다들 요새 월평균200정도 가시더라구요 요새 안하는 블로거님들이 없으시더라구요 본업까지해서500정도 가져가시는데 어떠신거같아요?",,,
"spam	 폰떨어뜨려 액정나갔어 임시폰받은건데 문자만가능해. 부탁할거있는데 문자줘",,,
"spam	ㅠ 전에 이마트 상품권 신청한 거 있는데 내가 폰 인증이 안돼 인증 지금 다시 하고 받아야 돼서  대신 인증 좀 해줘",,,
"spam	[Web발신]  나야. 폰 고장나서 통화 안돼 시간나면 이 번호로 문자해줘..",,,
"spam	~나야 폰 고장땜에 급하게 부탁할거 있어 이 번호로 문자줘~",,,
"spam	[국제발신] 번호변경했어 카톡줘 4월초쯤 밥이나 같이먹자 카톡해 ㅋㅋ",,,
"spam	"" 난데 폰 수리 맡겼어"," 이 번호 카톡추가하고 답변줘~""",,
"spam	""[국외발신] [아이비몰] 해외체크 xxx님 876","000원 결제완료 본인사용아닐시문의""",,
"spam	 나 휴대폰액정이 깨져서 폰수리 맡기고 임시폰으로 문자하고 있어. 문자를 확인하면  여기로 문자줘.",,,
"spam	나 지금 as센터주변이야~  뭐하고 있어? 바빠?",,,
"spam	[국제발신] 나 폰 번호 바꿨어~ 내 번호 저장하고 카톡 줘 오늘 주말인데 밥이나 먹게 연락해",,,
"spam	 난데 폰 액정 깨져서 수리 맡겼어 이 번호로 카톡 추가해서 톡으로 말해줘 이거 임시폰이라서 그래",,,
"spam	""[국제발신] [IB몰] 해외체크 xxx님 876","000원 결제완료 본인사용아닐시문의""",,
"spam	제목없음  나 폰 액정나가서 AS맡기고 잠시 대리폰으로 문자만 가능해 문자확인하면 여기로 답줘~~",,,
"spam	""xxx님해외승인(56**)\960","590원 결제완료03/19 12:40배송예정""",,
"spam	""[국제발신] [IB몰] 해외체크 876","000원 결제완료 본인사용아닐시""",,
"spam	[Web발신]  난데 폰 수리맡겼어ㅠㅠ이 번호로 문자줘~",,,
"spam	 난데 지금 폰 화면 깨져서 수리 맡겼어 문자 확인하면 여기로 문자해줘~",,,
"spam	""[국제발신] xxx님 [해외구매] 1",80,"000원 결제완료 03/14 11:35배송예정""",
"spam	~난데 폰 화면이 고장 나서 수리 맡겼어 이번 호로 카톡 추가하고 톡 줘",,,
"spam	 나 망가져서 폰 수리 맡겼어 임시폰 받은거라 통화 안 되고 문자만 가능해 부탁할 거 있는데 확인하면 문자 줘",,,
"spam	~내 폰 수리 맡겨서 통화는 안 되고 문자 한번 호로 톡 추가해서 문자해줄래~~",,,
"spam	""",," 내 거 핸드폰 망가져서 수리 보냈어...ㅠㅠ 이 번호로 카톡 추가하고 톡 줘.""",
"spam	 내 폰 액정이 나가서 수리 맡겼어 ㅠㅠ 이 번호 저장하고 문자 줘~~",,,
"spam	 나 폰 떨어뜨려서 액정 나갔어.. 부탁할 거 있어서 그러는데 문자 확인하면 답장 줘..",,,
"spam	[국외발신] 번호 변경했어 카톡 줘 3월 중순쯤 밥이나 같이먹자 카톡 해 ㅋㅋ",,,
"spam	[국제발신] 전화번호 바껏어 내 번호 저장하고 카톡 줘 주말인데 같이 밥이나 먹자~",,,
"spam	~ 나 방금 폰 액정 때문에 as 맡기고 임시용 문자 폰으로 문자했어~  이 번호 통화 안 돼 확인하고 문자 줘~",,,
"spam	""[국제발신] [주문하신 결제금액] 코드번호 3*7* KRW 963","100 승인완료""",,
"spam	""[국외발신] [해외구매] 1",198,"000원 결제완료 03/14 11:35배송예정 본인아닐시""",
"spam	""[국외발신] [아마존] 승인안내:948","000원 결제완료""",,
"spam	[국외발신] (주의)최근 해킹으로 인한 타인명의 사기가 늘고있습니다.",,,
"spam	""[국제발신] -해외결제- 승인코드:[5**6] KRW:980","720원 완료 본인 구매 상품아닐시 즉시 신고요망""",,
"spam	""[국외발신] okmall [해외배송] 2월25일 975","000원 결제완료""",,
"spam	 나 지금 핸드폰 액정이 깨져서 AS 센터에 맡기고 임시폰으로 문자하고 있어. 문자 확인하면 여기로 바로 문자 줘~",,,
"spam	 나 폰 먹통 돼서 수리 맡겼어. 급히 부탁할 거 있어서 그러는데 답장 줘.",,,
"spam	 난데 핸드폰 액정이 나가서 지금 피씨용 어플로 하고있어요. 문자확인되면 여기로 답장주세요.",,,
"spam	""[국외발신] [해외구매] 956","000원 결제완료 02/28 11:25배송예정""",,
"spam	[국제발신] [GL몰] 해외승인 969000원 결제완료",,,
"spam	""[아마존] 해외승인 KRW 840","000 체크결제""",,
"spam	방금 수신한 문자메시지는 해외에서 발송되었습니다.",,,
"spam	""[국제발신] [아마존] 해외승인 KRW 840","000 체크결제""",,
"spam	[국제발신] [GL몰] 해외승인  969000원 결제완료",,,
"spam	""[국제발신] pay쇼핑 1",47,"420원 결제완료""",
"spam	""[국외발신] [해외직구] 876","000원 결제완료""",,
"spam	""[국제발신] pay쇼핑 1",47,"420원 결제완료""",
"spam	 난데 폰을 떨어뜨려 폰 액정이 나가서 통화가 안 돼 여기로 답장 줘",,,
"spam	 나 폰 액정 먹통 돼서 잠시 이 번호 사용하니깐 여기로 답장 줘~",,,
"spam	""[국제발신] [해외결제 ] [KRW 876","000원]결제완료 """,,
"spam	""[국제발신] [요청하신 결제금액] KRW 959","000 정상처리 되었습니다""",,
"spam	""[국외발신] 결제완료 1",640,"000 승인번호:2905 해외직구""",
"spam	 나 폰 터치 안 돼서 수리 맡겼어. 이 전화번호로 카톡 추가하고 톡 줘.",,,
"spam	[Web 발신] ~지금 바빠? 내 폰이 액정 깨져 수리 맡겼어 ~지금 급히 부탁 있는데 이 번호로 문자 줘",,,
"spam	[ez몰] 해외결제 876000원 결제완료",,,
"spam	방금 수신한 문자메시지는 해외에서 발송되었습니다.",,,
"spam	 나 폰 고장났어 임시용이라 통화는 안되고 문자만 가능한데 확인하면 여기로 답장줘[FW]",,,
"spam	 나 폰 고장나서 AS맡겼어 문자 확인하면 여기로 문자해줘~",,,
"spam	[ez몰] 해외결제 876000원 결제완료",,,
"spam	[Web 발신]  나 지금 급히 해야 될 거 있는데 폰 액정 깨져서 못하고 있어 문자 확인하면 여기로 바로 답장 줘~",,,
"spam	""[요청하신 결제금액]KRW959","000결제 되었습니다""",,
"spam	방금 수신한 문자메시지는 해외에서 발송되었습니다.",,,
"spam	 내가 은행에서 인터넷뱅킹한 거야 놀래지 말아",,,
"spam	""[국제발신] 결제안내{895","000\}완료.본인아닐시 소비자원문의바랍니다.""",,
"spam	""[국외발신] [요청하신 결제금액] KRW 959","000 결제 되었습니다""",,
"spam	""[국제발신] 신청하신 루이비통 아치라이트신발 1",292,"000원 완료 """,
"spam	""[요청하신 결제금액] KRW 959","000 [승인] 되었습니다""",,
"spam	방금 수신한 문자메시지는 해외에서 발송되었습니다.",,,
"spam	 나 방금 핸드폰 고장 나서 수리맡겼어 문자 보면 이 번호로 문자 줘~~",,,
"spam	~부탁할 거 있어 그러는데 폰 고장이라 통화가 안 돼 지금 이 번호로 카톡 추가하고 톡 줘",,,
"spam	""[국외발신] [이베이 승인안내]969","000원 완료 본인신청 아닐시 소비자보호윈으로 문의하세요""",,
"spam	[국제발신] 해외직구 KRW 959.000원 결제완료 인증코드:2110",,,
"spam	-해외결제- 승인완료 KRW 959.000 고유번호:8501 ",,,
"spam	""승인완료 금액:1",640,"000원 인증코드:5811 """,
"spam	[국제발신] 해외직구 KRW 959.000원 결제완료 인증코드:2110",,,
"spam	""[국제발신] [ez몰] 해외결제 876","000원 결제완료""",,
"spam	""[국외발신] 사용확인 874","200원 감사합니다.""",,
"spam	""[국제발신] LF몰[해외직구] 물품구매완료 12월30일 996","160원 결제완료""",,
"spam	[국제발신] [이베이] 본인인증번호[758566]를 정확히 입력해주세요.",,,
"spam	 나 폰 고장 나서 A/S센터에 맡기고 임시용 문자 앱으로 문자하고 있어 부탁 있어서 그러는데 문자 확인되는 대로 답장해 줘",,,
"spam	 내가 폰 보험처리 때문에 통신사 인증 받아야 되는데 인증번호 확인이 안 돼서  폰으로 인증 하나만 받아줄 수 있어?",,,
"spam	아니 나 폰 액정 나가서 인중 받을 수 없어서  폰으로 인증만 받아줘",,,
"spam	 뭐해? 나 핸드폰 액정이 나가서 수리센터에 맡기고 전에 내 명의로 만들었던 문자나라로 접속했어. 통화 안 되니까 문자로 하는 거야 급하게 부탁이 있어서 그러니까 문자 보면 답장 줘",,,
"spam	나 부탁할 거 있는 게 잠깐 편의점 다녀올 수 있어?",,,
"spam	구글키프트카드20만원 4장구매해서 보내줄수있어?",,,
"spam	""[국제발신] [타임쇼핑] 해외직구 156.241.129.110 승인번호[96**]입력시 980","000원 결제됩니다.""",,
"spam	""[국외발신] 해외물품거래내역 KRW 973","200원 코드번호 35** 정상처리 되었습니다""",,
"spam	[Web발신]  난데 여기로 문자줘~폰고장났어 ㅠㅠ",,,
"spam	""[국외발신] 결제승인내역 KRW 959","000원 승인코드 69** 확인 되었습니다""",,
"spam	""[국제발신] okmall [해외배송] 3월29일 975","000원 해외 결제""",,
"spam	 나 폰 액정이 망가졌어 확인하면 이 번호로 문자줘 ~",,,
"spam	""[국제발신] [아마존]승인번호 [636799] 입력시579","000원 결제됩니다.(amazon.com)""",,
