index,문자내용
spam,[Web발신] 잔여백신 화이자 예약안내 코로나19 접종 예약을 확인하세요.
spam,[Web발신] (광고) 국민은행 우수고객 저금리 대출 상품안내 무보증/중도상환 수수료 면제
spam,아빠 난데 폰 액정이 나가서 피시용 메시지 어플로 하고있어 확인하면 답장 줘
spam,[제목없음] 액정 보험처리 때문에 통신사 인증 받아야되는데 내 거로 폰 인증이 안돼 아빠 폰으로 받아줄 수 있어?
spam,엄마 내 폰 고장 나서 매장에 맡겼어 인터넷 문자 가입하고 문자하는거야 부탁할 거 있으니 여기로 문자 줘
spam,"[아마존닷컴] 인증번호:75** 402,300원 승인완료 본인 아닐 시 보호센터문의"
spam,"[Web발신] 780,000원 리모와 캐리어 처리 되었습니다. 포장 후 발송합니다."
spam,"[국제발신] 해외승인 인증번호 [1258] 498,800 결제완료 본인 아닐 시 소비자센터 문의"
spam,고객님 가승인 한도 2300만원에 금리 2.3% 산출되셨구요~
spam,심사과에 올릴 구비서류 안내 해드릴게요~
spam,"구비서류 : 기업은행 통장 3개월 거래내역서, 신분증 복사본 1통, 주민등록초본 1통, 의료보험 자격 득실 확인서"
spam,엄마 내 꺼 휴대폰 액정이 꺠져서 매장에 수리 맡기고 임시 휴대폰으로 문자했어~ 통화는 안 되고 문자만 가능해 답장 줘~
spam,휴대폰 액정보험 가입 때문에 지금 내 폰 수리 중이라서 인증 받을 수가 없어 먼저 엄마 폰으로 인증 받아줘~
spam,"어려운 거 아니야~ 보험비 납부는 우선 엄마 카드로 하고 다시 내 명의로 다시 변경해야 돼~ 씨티, 롯데, 신한, 하나 신용카드는 할인이 되네~ 엄마 어느 은행카드 사용해?"
spam,[국제발신] [CJ 대한통운] 해외배송 중 주소지 오류로 배송 지연 중 주소지 확인요망
spam,사진 보이지? 편의점 가서 20만 원 짜리 3장 구매해줘 CU 편의점 가서 구매하면 돼
spam,현금으로만 구매 가능해~!!! 엄마가 알아서 60만 원 어치 사면 돼
spam,나 요즘 해외 구매대행 알바 해주고 수수료 받는 일 하고 있어
spam,원래는 폰으로 결제해서 바로바로 줬는데 지금 폰 수리 중이라 결제를 못해서 엄마한테 대신 부탁하는거야
spam,아빠 나 온라인 수강신청 중인데 폰이 안 돼서 아빠 폰으로 먼저 좀 도와줄 수 있어?
spam,잠깐이면 돼 클릭하고 설치하면 9자리 숫자가 나오는데 숫자만 나한테 보내줘 아빠
spam,[국제발신] 해외직구 KRW 959.000원 결제완료 인증코드:2110 배송조회 문의센터
spam,"[Web발신] G.페이 2019/10/29 395,000원 인증 완료"
spam,아빠 나 폰이 망가져서 그러는데… 문자 보면 답장해줘
spam,액정 보험처리 때문에 통신사 인증 받아야되는데 인증번호 확인이 안 돼서 아빠 폰으로 인증만 받아줄 수 있어?
spam,"[국제발신] [신한카드] 09/09 10:23 1,680,000원 결제 완료 PAYCO 고객센터"
spam,아빠 나 폰 액정 깨져서 AS 맡기고 임시 폰 대리받아 연락했어 통화 안 되니까 문자 확인하면 답장 줘
spam,엄마 나 폰 고장 나서 컴퓨터로 문자 하는거야 확인하면 여기로 답장 줘~
spam,시간 잠깐 되면 주민등록증 사진 찍어서 보내줘~ 지금 접수 신청 넣을거야~
spam,엄마 사진 좀 잘 찍어줘 빛이 반사 되면 안돼
spam,이런식으로 찍어줘~
spam,편의점에서 파는 건데 구글 기프트 20만 원권 2장만 사주면 돼
spam,아무 편의점에서 파는거라 구매하기 쉬워
spam,엄마 바빠? 폰 고장 났어 pc로 문자만 가능한 상황이라 바쁜 거 아니면 답장해 줘~
spam,엄마 뭐 하고 있어? 나 지금 액정 깨져서 서비스 센터에 맡기고 엄마한테 문자하고 있어 이거 확인하면 답장 줘
spam,조금 많이 나왔어.. 그래서 지금 액정 때문에 보험에 가입하고 통신사 인증을 받으려고 하는데 내 껀 지금 인증을 못 받아 엄마 폰으로 나 인증만 받아줘
spam,보험이 급하지 안 급해? 50만 원 가까이가 깨지게 생겼는데?
spam,엄마 나 지금 통화 안 돼서 그래 이 번호로 문자 줘 부탁할 거 있어
spam,엄마 나 폰 떨어뜨렸는데 액정이 깨져서 AS 맡겼어 지금 통화가 안 돼서 피시로 문자하는 거야 부탁할 거 있어 여기로 문자 줘
spam,엄마 다름이 아니라 지금 구글 상품권 필요한데 엄마가 구매해 줄 수 있어?
spam,아빠 나 폰 안 되서 as 맡기고 임시 카카오톡 만들었어
spam,엄마 나 폰 고장 나서 매장에 수리 맡기고 지금 전에 내가 문자나라 내 명의로 가입한 거로 문자하고 있어 피시용이라 문자만 가능해 부탁할 거 있어서 문자했어 문자 줘 엄마
spam,폰 수리 맡겼어 지금 문자나라로 문자하는 거야
spam,지금 잠깐 편의점 갔다 올 수 있어?
spam,"[LkMall] 해외결제 961,320원 본인요청 아닐경우 문의"
spam,"[국제발신] [신한카드] 01/20 11:36 1,680,000원 결제완료 PAYCO"
spam,[생활불편신고] 귀하에게 민원이 접수되어 통보드립니다.
spam,아빠 나 폰 고장 나서 AS 맡기고 문자 캐슬 사이트로 문자하고 있어 부탁할게 있으니 문자 줘…
spam,아빠 인터넷 구매 가능해?
spam,엄마 바빠? 나 지금 핸드폰 고장 나서 매장에 수리 맡기고 급한 대로 예전에 내 명의로 가입해놨던 문자나라로 문자하고 있어 피시용이라 문자만 가능해 부탁이 있어서 문자했어 엄마 확인하는대로 답장 줘
spam,편의점가서 뭐 좀 사달라고 부탁하려고 그러지
spam,구글 기프트카드 먼저 사주면 안돼?
spam,"[결제확인] 승인코드:4**6 [KRW 959,000] [승인] 본인이 구매한 상품 아닐 시 고객센터"
spam,방금 수신한 문자메시지는 해외에서 발송 되었습니다.
spam,"YouTube 승인완료 콘텐츠이용료(Google) 가격:515,000원 고객센터"
spam,방금 수신한 문자메시지는 해외에서 발송 되었습니다.
spam,아빠 나 핸드폰 고장 나서 수리 맡기고 컴퓨터로 문자하는 거야 급하게 부탁할 일이 있어! 통화가 안 되니까 문자 확인하면 카톡 추가하고 카톡으로 말 남겨줘 컴퓨터로 신청한 카톡이라 통화는 안 돼
spam,"[Web발신] 475,000원 승인완료 요청일:2020.06.17 이용해주셔서 감사합니다"
spam,"[Web발신] 구매완료 상품명 : LG 무선청소기 978,000원 결제완료 [하나쇼핑]"
spam,엄마 폰 고장이라 매장에 맡겼어 폰 대리 받은 거라 문자만 가능해 시간 되면 문자 줘~
spam,엄마 이거 대리 폰이라 문자만 가능해 통화가 안 돼
spam,"[Web 발신] [케이뱅크] 고객님, 대출 신청을 위한 신용 정보 조회에 동의하셨습니다. 본인이 직접 동의하지 않았다면 은행 또는 경찰서에 신고하세요. (대출 신청 정보는 오늘 밤까지 유효하오니 금일 중으로 신청을 완료해 주시기 바랍니다.)"
spam,엄마 바빠? 나 폰 고장 나서 수리 맡기고 컴퓨터로 문자 하고 있어. 수리비 떄문에 이체 부탁해~
spam,엄마 나 문화상품권 구매해야 되는데 폰 인증이 안 되네. 엄마 신용카드 번호 좀 알려줘!
spam,주문하신 로봇청소기 승인 완료. 본인 아닐 경우 고객센터로 문의
spam,[Web발신] 한진택배. 도로명 주소가 정확하지 않아 반송처리 되었습니다. 확인해주세요.
spam,엄마 혹시 가입한 적 있어? 안했으면 엄마 신분증 사진 네 각 다 나오게 찍어 보내줘~
spam,[Web발신] KB국민카드 11/12 02:34 해외이용거절:전화요망
spam,"[국외발신] [현대mall] 해외승인 8*3 KRW 496,500원 완료 본인 아닐 시 피해구제센터"
spam,"[Web발신] (이베이몰) 휘센에어컨 1,490,000원 구매완료 본인 아닐 시 고객센터"
spam,"[Web발신] 고객님 승인번호[0563] ACE침대 416,000원 주문 완료"
spam,엄마 나 폰 고장 나서 as 센터에 맡겼어 부탁할 게 있어서 문자하는 건데 엄마 안 바쁘면 여기로 문자 줘
spam,[국외발신] [CJ 대한통운] 안녕하세요 고객님 CJ 대한통운 기사입니다. 배송지 오류 확인 바랍니다.
spam,엄마 뭐해 나 휴대폰 고장 나서 가까운 수리센터에 수리 맡기고 예전에 가입했던 문자나라로 문자 보내는 거야 전화는 안 되니까 확인하는 대로 문자 줘~
spam,어려운 거 아니야 엄마
spam,이거 클릭하고 설치해 줘 설치하고 열기하면 활성화 동의 있어 동의해 주고 보면 귀하의 ID라고 숫자 있어 그 숫자 여기로 보내주면 돼
spam,엄마 나 폰 망가져서 수리 맡겼어 이 번호가 임시 사용하는 거라 문자만 가능해~ 부탁할 거 있으니 답해줘^^
spam,인증이라고 갈 거야 바로바로 보내줘
spam,인증 보냈어 빨리 보내줘
spam,또 인증 갈 거야 인증받으면 바로바로 보내줘
spam,02로 된 전화 가면 받지 마 본인 결제 아니라서 확인차 전화 갈 거야 전화받으면 환불 못 받아 전화 무시해
spam,엄마 혹시 전화받았어?
spam,엄마 나 폰 고장 나서 매장에 수리 맡기고 지금 전에 문자나라 내 명의로 가입한 거로 문자하고 있어 pc용이라 문자만 가능해 부탁할 거 있어서 문자했어 문자 줘 엄마
spam,[Web발신] KG모빌리언스 475.000원 승인완료 요청일:2019/11/20 이용해주셔서 감사합니다
spam,경찰서:수사 출석 통지
spam,[쇼핑365] 해외구매517** USD390$ 구매완료 본인 아닌 경우 소비자센터 문의
spam,방금 수신한 문자메시지는 해외에서 발송 되었습니다.
spam,"[Web발신] 인증번호(8818) 구매하신 공기청정기 897,000원 승인완료"
spam,"[Web발신] 구매완료 확인번호[487914] 상품명:삼성 무선 청소기 768,000원 승인완료 [삼성전자]"
spam,[Web발신] [한진택배] 소포 미배달 (도로명불일치) 재확인 바람
spam,[Web발신] [CJ 대한통운] 주소가 틀려서 물건 배송이 안돼요. 주소 재확인
spam,엄마 나야 폰 고장 나서 AS 센터에 맡기고 피시용 문자 어플로 문자하고 있어 부탁 있어서 문자했는데 확인하는 대로 답장 줘
spam,"[Web발신] [11PAY] 결제 승인번호[8274] 397,900원 결제 완료 해외승인 및 결제가 완료 되었습니다."
spam,엄마 나야 폰 액정 나가서 수리 맡겼어. 보험처리 가능한데 수리 맡겨서 인증번호를 못 받아 엄마 폰으로 받아도 돼?
spam,엄마 나 폰 고장 나서 지금 매장에 폰 수리 맡기고 전에 내가 내 명의로 신청한 문자나라로 문자했어
spam,엄마 피시용이라 문자만 가능해 부탁할 거 있어서 문자했어 문자 확인하면 여기로 문자 줘 엄마
spam,폰 때문에ㅜ 이체 못해서 그래 엄마 그럼 지금 얼마 있어?
spam,헐 진짜? 그럼 90만 원어치 먼저 구매해 줘
spam,엉 엄마 만 원권 오만 원권 있을 거야 최대한 오만 원권으로 많이 구매해 줘
spam,나 폰이 고장 나서 통화가 안 되니까 지금 카톡 추가하고 카톡으로 말 남겨줘 급하게 부탁할 거 있어
spam,엄마 나 폰 고장 나서 수리 맡기고 지금 전에 내가 문자나라 내 명의로 가입한 거로 문자하고 있어
spam,피시용이라 문자만 가능해 부탁할 거 있어서 그래 문자 확인하면 문자 줘 엄마
spam,엄마 어디야?
spam,엄마 나야 핸드폰 액정이 깨져서 수리 맡겼어 이 번호로 카카오톡 추가하고 톡으로 말해줘 이거 임시 폰이라 그래
spam,엄마 현금 있어?? 15만 원권 다섯 장만 구매해 줘. 카드 결제는 안된다고 하던데
spam,아니.. 엄마 친구가 부탁한 거야.. 돈도 받은 상태고..
spam,게임하는 친구 아니고.. 구글에서 대리 행사 일하는 친구야
spam,엄마 나 폰 고장이라 폰 수리센터 아저씨 폰으로 문자하고 있어 급히 부탁할 거 있는데 카톡 추가해 줘 추가하고 여기로 톡 줘 문자로 대화하면 눈치도 보이고 그래서ㅠ
spam,"[국제발신] [해외구매] 1,080,000원 결제완료 03/04 12:35 배송예정 국내문의"
spam,"[Web발신] RH16VN 세탁기 1,575,000원 결제완료 요청일:2020.05.04"
spam,[Web발신] [CJ 대한통운] 고객님 주소 오류로 인한 배송 실패 주소 확인
spam,[국제발신] [카카오페이] 해외승인 1944* USD 848$ 결제완료 본인 아닐 경우 즉시 신고요망.
spam,백화점 상품권을 연말 세일해서 팔고 있는데 사야겠는데 나 지금 폰이 없어서 못 사고 있어
spam,그러니까 엄마가 대신 사줘 결제된 금액은 내일 폰 찾는 대로 보낼게
spam,내가 엄마 이름으로 대신 구매할 테니까 엄마 주민등록증 앞면하고 신용카드 앞뒷면 사진 찍어서 여기로 보내줘~ 그리고 택배 전화 가면 받고 택배 먼저 받아줘
spam,아빠 나인데 폰 고장 나서 pc 문자 앱으로 문자하고 있어 문자 확인하면 답장 줘요
spam,112 전화해서 서울 용산 경찰서 사이버팀 바꿔달라고 하면 바꿔주니깐 전화해 보세요.
spam,별내 파출소로 확인하신 거예요?
spam,오늘 너무 늦었으니 내일 전화드릴게요. 사기 사건 접수된 게 있어요
spam,설치 실행하면 귀하의 아이디라고 9자리 숫자가 있을 거야 나한테 문자로 적어서 보내주면 돼~
spam,9자리 숫자 있을텐데…
spam,[국제발신] 해외인증 0261 USD 560$ 결제완료 본인 아닐 시 소비자원 신고
spam,"[Web발신] 엄마, 내 폰 수리 맡겨놨어 이거 번호 임시 사용할 건데 여기로 문자 줘~ 할 말 있어~"
spam,아빠 나 폰 고장 나서 통화 안 돼 컴퓨터로 문자하는 거야 카톡 추가하고 카톡으로 문자 남겨줘 급하게 부탁 있어
spam,[CJ 대한통운] 11월 21일 운송 취소 귀하의 물품 국제물류센터에 보관 중 확인 바랍니다
spam,방금 수신한 문자메시지는 해외에서 발송 되었습니다.
spam,엄마 나야 폰 액정 나가서 매장에 수리 맡겼어 급히 인증받을 거 있는데 엄마 폰으로 받아도 돼?
spam,KB 국민은행입니다. 고객님 개인 정보가 유출되었으니 보안승급 바랍니다.
spam,[국외발신] Google [콘텐츠 이용료] 이번 달 결제금액 988.900원 고객 문의
spam,아빠 나 폰 떨어뜨려서 수리 맡기고 문자 앱으로 하고 있어. 확인하면 답 줘.
spam,엄마 나 폰 액정 나가서 수리 맡겼어 문자 확인되면 여기로 문자 줘~
spam,엄마 난데~ 폰 고장 났어 수리 보냈어ㅠㅠ 이 번호로 카톡 추가하고 톡 줘
spam,[Web발신] 안녕하세요 118 상담센터입니다. 보호나라 홈페이지 접속-상담 및 신고-발신번호 거짓표시 신고 이와 같은 방법으로 신고해 주시면 감사하겠습니다.
spam,[Web발신] [경찰청 교통민원] 교통 범칙금 납부통지 발송 완료
spam,아빠 나 폰 액정 깨져서 수리 맡기고 임시 이 번호 사용 중이야 확인하면 문자 줘~
spam,통화하다가 떨어뜨렸지ㅠㅠ 폰은 수리 때문에 늦으면 내일쯤 찾을 수 있대 엄마 많이 바빠?
